rep,alpha,eps,method,interval_width,coverage
790,0.025,0.25,naive,4.482805455209894,1.0
790,0.025,0.25,fission,4.583432716952656,1.0
790,0.025,0.25,stability,8.391122661459386,1.0
790,0.05,0.25,oracle,1.2968549241223108,
790,0.05,0.25,naive,3.919927969080108,1.0
790,0.05,0.25,fission,3.9199737028833055,1.0
790,0.05,0.25,stability,7.942012015311764,1.0
790,0.075,0.25,oracle,1.2342252016974244,
790,0.075,0.25,naive,3.560928683384051,1.0
790,0.075,0.25,fission,3.560928885509298,1.0
790,0.075,0.25,stability,7.665123788587263,1.0
790,0.1,0.25,oracle,1.0422157379289272,
790,0.1,0.25,naive,3.2897072539029444,1.0
790,0.1,0.25,fission,3.2899932442463746,1.0
790,0.1,0.25,stability,7.4616994258432126,1.0
790,0.2,0.25,oracle,2.970651792894445,
790,0.2,0.25,naive,2.5631031310892007,0.0
790,0.2,0.25,fission,2.5631033234721836,1.0
790,0.2,0.25,stability,6.944924919738268,1.0
790,0.3,0.25,oracle,2.975278299913321,
790,0.3,0.25,naive,2.0728667789875797,0.0
790,0.3,0.25,fission,2.072926748289002,1.0
790,0.3,0.25,stability,6.622525464336059,1.0
790,0.4,0.25,oracle,0.6912115790020222,
790,0.4,0.25,naive,1.6832424671458286,1.0
790,0.4,0.25,fission,1.683242467205464,1.0
790,0.4,0.25,stability,6.383312526783014,1.0
790,0.5,0.25,oracle,2.233031210784378,
790,0.5,0.25,naive,1.3489795003921632,0.0
790,0.5,0.25,fission,1.3489795077950515,1.0
790,0.5,0.25,stability,6.191094146901953,1.0
790,0.6,0.25,oracle,2.297969589800886,
790,0.6,0.25,naive,1.0488010254160813,0.0
790,0.6,0.25,fission,1.0488025259001794,1.0
790,0.6,0.25,stability,6.029318873429656,1.0
790,0.7,0.25,oracle,1.0422157379289272,
790,0.7,0.25,naive,0.7706409328151353,0.0
790,0.7,0.25,fission,0.7706409328159037,1.0
790,0.7,0.25,stability,5.888971983549831,1.0
790,0.8,0.25,oracle,3.2766966881160644,
790,0.8,0.25,naive,0.5066942062715993,0.0
790,0.8,0.25,fission,0.5067021867823903,0.0
790,0.8,0.25,stability,5.764577992445349,1.0
790,0.9,0.25,oracle,0.2807515323378572,
790,0.9,0.25,naive,0.25132269371014837,0.0
790,0.9,0.25,fission,0.25132709177796986,0.0
790,0.9,0.25,stability,5.652551489885042,1.0
791,0.0125,0.25,oracle,1.6556114812665021,
791,0.0125,0.25,naive,4.995410948824748,1.0
791,0.0125,0.25,fission,4.995501388023149,1.0
791,0.0125,0.25,stability,8.815036000078067,1.0
791,0.025,0.25,oracle,1.211585137742598,
791,0.025,0.25,naive,4.482805455209894,1.0
791,0.025,0.25,fission,4.491866950220471,1.0
791,0.025,0.25,stability,8.391122661459386,1.0
791,0.05,0.25,oracle,0.5984283348938878,
791,0.05,0.25,naive,3.919927969080108,1.0
791,0.05,0.25,fission,3.9200552597743625,1.0
791,0.05,0.25,stability,7.942012015311764,1.0
791,0.075,0.25,oracle,0.5754175092995896,
791,0.075,0.25,naive,3.560928683384051,1.0
791,0.075,0.25,fission,3.561143214548821,1.0
791,0.075,0.25,stability,7.665123788587263,1.0
791,0.1,0.25,oracle,0.007671437957468547,
791,0.1,0.25,naive,3.2897072539029444,1.0
791,0.1,0.25,fission,3.289707473464269,1.0
791,0.1,0.25,stability,7.4616994258432126,1.0
791,0.2,0.25,oracle,1.4326426188242438,
791,0.2,0.25,naive,2.5631031310892007,1.0
791,0.2,0.25,fission,2.5650175597791876,1.0
791,0.2,0.25,stability,6.944924919738268,1.0
791,0.3,0.25,oracle,4.763912820358508,
791,0.3,0.25,naive,2.0728667789875797,0.0
791,0.3,0.25,fission,2.126045425834203,0.0
791,0.3,0.25,stability,6.622525464336059,1.0
791,0.4,0.25,oracle,2.038146212905988,
791,0.4,0.25,naive,1.6832424671458286,0.0
791,0.4,0.25,fission,1.6832424699136033,0.0
791,0.4,0.25,stability,6.383312526783014,1.0
791,0.5,0.25,oracle,3.8416931054957613,
791,0.5,0.25,naive,1.3489795003921636,0.0
791,0.5,0.25,fission,1.3489795007945506,0.0
791,0.5,0.25,stability,6.191094146901953,1.0
791,0.6,0.25,oracle,0.1382304025358995,
791,0.6,0.25,naive,1.0488010254160813,1.0
791,0.6,0.25,fission,1.0488010254160827,0.0
791,0.6,0.25,stability,6.029318873429656,1.0
791,0.7,0.25,oracle,0.5984283348938878,
791,0.7,0.25,naive,0.7706409328151355,1.0
791,0.7,0.25,fission,0.7706437191504023,0.0
791,0.7,0.25,stability,5.888971983549831,1.0
791,0.8,0.25,oracle,1.6974594174171667,
791,0.8,0.25,naive,0.5066942062715996,0.0
791,0.8,0.25,fission,0.5066942063161374,1.0
791,0.8,0.25,stability,5.764577992445349,1.0
791,0.9,0.25,oracle,4.035088431748925,
791,0.9,0.25,naive,0.25132269371014826,0.0
791,0.9,0.25,fission,0.2513227106606366,0.0
791,0.9,0.25,stability,5.652551489885042,1.0
792,0.0125,0.25,oracle,3.586015609880533,
792,0.0125,0.25,naive,4.995410948824748,1.0
792,0.0125,0.25,fission,4.9982543739546,1.0
792,0.0125,0.25,stability,8.815036000078067,1.0
792,0.025,0.25,oracle,2.212453144896169,
792,0.025,0.25,naive,4.482805455209894,1.0
792,0.025,0.25,fission,4.482819919535262,1.0
792,0.025,0.25,stability,8.391122661459386,1.0
792,0.05,0.25,oracle,2.562809606063946,
792,0.05,0.25,naive,3.919927969080108,1.0
792,0.05,0.25,fission,3.92046819235947,1.0
792,0.05,0.25,stability,7.942012015311764,1.0
792,0.075,0.25,oracle,3.578937126437117,
792,0.075,0.25,naive,3.560928683384051,0.0
792,0.075,0.25,fission,3.575097634527529,1.0
792,0.075,0.25,stability,7.665123788587263,1.0
792,0.1,0.25,oracle,0.7271545467639084,
792,0.1,0.25,naive,3.289707253902944,1.0
792,0.1,0.25,fission,3.289707253927808,1.0
792,0.1,0.25,stability,7.4616994258432126,1.0
792,0.2,0.25,oracle,0.7529394542129998,
792,0.2,0.25,naive,2.5631031310892007,1.0
792,0.2,0.25,fission,2.565236222570096,1.0
792,0.2,0.25,stability,6.944924919738268,1.0
792,0.3,0.25,oracle,1.767424436526065,
792,0.3,0.25,naive,2.0728667789875797,1.0
792,0.3,0.25,fission,2.073120498260594,1.0
792,0.3,0.25,stability,6.622525464336059,1.0
792,0.4,0.25,oracle,1.5470443804010172,
792,0.4,0.25,naive,1.6832424671458286,1.0
792,0.4,0.25,fission,1.6832425817581735,1.0
792,0.4,0.25,stability,6.383312526783014,1.0
792,0.5,0.25,oracle,0.9585968255218368,
792,0.5,0.25,naive,1.3489795003921634,1.0
792,0.5,0.25,fission,1.3489836347353816,1.0
792,0.5,0.25,stability,6.191094146901953,1.0
792,0.6,0.25,oracle,1.8536676902576463,
792,0.6,0.25,naive,1.0488010254160813,0.0
792,0.6,0.25,fission,1.0488010254172402,0.0
792,0.6,0.25,stability,6.029318873429656,1.0
792,0.7,0.25,oracle,2.3926517444470026,
792,0.7,0.25,naive,0.7706409328151356,0.0
792,0.7,0.25,fission,0.7708196867068156,1.0
792,0.7,0.25,stability,5.8889719835498315,1.0
792,0.8,0.25,oracle,2.174948479128686,
792,0.8,0.25,naive,0.5066942062715993,0.0
792,0.8,0.25,fission,0.5067013891485824,0.0
792,0.8,0.25,stability,5.764577992445349,1.0
792,0.9,0.25,oracle,3.586015609880533,
792,0.9,0.25,naive,0.2513226937101485,0.0
792,0.9,0.25,fission,0.29331279981838054,0.0
792,0.9,0.25,stability,5.652551489885042,1.0
793,0.0125,0.25,oracle,2.983604018951334,
793,0.0125,0.25,naive,4.995410948824748,1.0
793,0.0125,0.25,fission,5.077880914245077,1.0
793,0.0125,0.25,stability,8.815036000078067,1.0
793,0.025,0.25,oracle,0.04073255760377864,
793,0.025,0.25,naive,4.482805455209894,1.0
793,0.025,0.25,fission,4.485216038443058,1.0
793,0.025,0.25,stability,8.391122661459386,1.0
793,0.05,0.25,oracle,1.7742067190503783,
793,0.05,0.25,naive,3.919927969080108,1.0
793,0.05,0.25,fission,3.921427767266253,1.0
793,0.05,0.25,stability,7.942012015311764,1.0
793,0.075,0.25,oracle,0.13997533958312636,
793,0.075,0.25,naive,3.560928683384051,1.0
793,0.075,0.25,fission,3.561073039935653,1.0
793,0.075,0.25,stability,7.665123788587263,1.0
793,0.1,0.25,oracle,0.6779416912220354,
793,0.1,0.25,naive,3.2897072539029444,1.0
793,0.1,0.25,fission,3.2897114967424494,1.0
793,0.1,0.25,stability,7.4616994258432126,1.0
793,0.2,0.25,oracle,1.7742067190503783,
793,0.2,0.25,naive,2.5631031310892007,1.0
793,0.2,0.25,fission,2.5653774644779217,1.0
793,0.2,0.25,stability,6.944924919738268,1.0
793,0.3,0.25,oracle,0.2025809691910111,
793,0.3,0.25,naive,2.0728667789875797,1.0
793,0.3,0.25,fission,2.0728773584837286,1.0
793,0.3,0.25,stability,6.622525464336059,1.0
793,0.4,0.25,oracle,2.7837403058621883,
793,0.4,0.25,naive,1.6832424671458284,0.0
793,0.4,0.25,fission,1.6832424671534119,0.0
793,0.4,0.25,stability,6.383312526783014,1.0
793,0.5,0.25,oracle,1.431097145605936,
793,0.5,0.25,naive,1.3489795003921636,0.0
793,0.5,0.25,fission,1.3489883351740173,1.0
793,0.5,0.25,stability,6.191094146901953,1.0
793,0.6,0.25,oracle,3.641295423662596,
793,0.6,0.25,naive,1.0488010254160811,0.0
793,0.6,0.25,fission,1.0488010254159352,0.0
793,0.6,0.25,stability,6.029318873429656,1.0
793,0.7,0.25,oracle,1.9750547159486935,
793,0.7,0.25,naive,0.7706409328151353,0.0
793,0.7,0.25,fission,0.7706440613084481,1.0
793,0.7,0.25,stability,5.888971983549831,1.0
793,0.8,0.25,oracle,4.573928313967655,
793,0.8,0.25,naive,0.5066942062715993,0.0
793,0.8,0.25,fission,0.5313130911547561,0.0
793,0.8,0.25,stability,5.764577992445349,1.0
793,0.9,0.25,oracle,5.07833487795933,
793,0.9,0.25,naive,0.25132269371014804,0.0
793,0.9,0.25,fission,0.33254687812243056,0.0
793,0.9,0.25,stability,5.652551489885042,1.0
794,0.0125,0.25,oracle,3.188807339901697,
794,0.0125,0.25,naive,4.995410948824748,1.0
794,0.0125,0.25,fission,4.995410949772295,1.0
794,0.0125,0.25,stability,8.815036000078067,1.0
794,0.025,0.25,oracle,1.3386018510961657,
794,0.025,0.25,naive,4.482805455209894,1.0
794,0.025,0.25,fission,4.5999450293069275,1.0
794,0.025,0.25,stability,8.391122661459386,1.0
794,0.05,0.25,oracle,0.6243499068626905,
794,0.05,0.25,naive,3.919927969080108,1.0
794,0.05,0.25,fission,3.919927969080309,1.0
794,0.05,0.25,stability,7.942012015311764,1.0
794,0.075,0.25,oracle,5.256951417139404,
794,0.075,0.25,naive,3.560928683384051,0.0
794,0.075,0.25,fission,3.564141476936152,0.0
794,0.075,0.25,stability,7.665123788587263,1.0
794,0.1,0.25,oracle,3.899541938770586,
794,0.1,0.25,naive,3.289707253902945,0.0
794,0.1,0.25,fission,3.3415718113189947,1.0
794,0.1,0.25,stability,7.4616994258432126,1.0
794,0.2,0.25,oracle,2.8389286220147576,
794,0.2,0.25,naive,2.5631031310892007,0.0
794,0.2,0.25,fission,2.564835874183374,1.0
794,0.2,0.25,stability,6.944924919738268,1.0
794,0.3,0.25,oracle,3.219755097709793,
794,0.3,0.25,naive,2.0728667789875797,0.0
794,0.3,0.25,fission,2.0752452533402095,1.0
794,0.3,0.25,stability,6.622525464336059,1.0
794,0.4,0.25,oracle,3.169457175441346,
794,0.4,0.25,naive,1.6832424671458284,0.0
794,0.4,0.25,fission,1.6833710890477835,1.0
794,0.4,0.25,stability,6.383312526783014,1.0
794,0.5,0.25,oracle,1.4282945644421525,
794,0.5,0.25,naive,1.3489795003921634,0.0
794,0.5,0.25,fission,1.3491378847414977,1.0
794,0.5,0.25,stability,6.191094146901953,1.0
794,0.6,0.25,oracle,0.049184537246403426,
794,0.6,0.25,naive,1.0488010254160813,1.0
794,0.6,0.25,fission,1.0488010254193565,0.0
794,0.6,0.25,stability,6.029318873429656,1.0
794,0.7,0.25,oracle,1.842317355933665,
794,0.7,0.25,naive,0.7706409328151353,0.0
794,0.7,0.25,fission,0.7706409328193514,1.0
794,0.7,0.25,stability,5.888971983549831,1.0
794,0.8,0.25,oracle,0.3179441808412154,
794,0.8,0.25,naive,0.5066942062715994,1.0
794,0.8,0.25,fission,0.5066942096291165,0.0
794,0.8,0.25,stability,5.764577992445349,1.0
794,0.9,0.25,oracle,3.169457175441346,
794,0.9,0.25,naive,0.2513226937101485,0.0
794,0.9,0.25,fission,0.2521315194060516,0.0
794,0.9,0.25,stability,5.652551489885042,1.0
795,0.0125,0.25,oracle,2.3977787868015206,
795,0.0125,0.25,naive,4.995410948824748,1.0
795,0.0125,0.25,fission,4.995412423406329,1.0
795,0.0125,0.25,stability,8.815036000078067,1.0
795,0.025,0.25,oracle,3.8704053939617724,
795,0.025,0.25,naive,4.482805455209894,1.0
795,0.025,0.25,fission,4.711865052313118,1.0
795,0.025,0.25,stability,8.391122661459386,1.0
795,0.05,0.25,oracle,4.493631893177479,
795,0.05,0.25,naive,3.919927969080108,0.0
795,0.05,0.25,fission,4.1806570428074705,1.0
795,0.05,0.25,stability,7.942012015311764,1.0
795,0.075,0.25,oracle,3.7358114633800805,
795,0.075,0.25,naive,3.560928683384051,0.0
795,0.075,0.25,fission,3.582307008861608,1.0
795,0.075,0.25,stability,7.665123788587263,1.0
795,0.1,0.25,oracle,4.56087880836431,
795,0.1,0.25,naive,3.289707253902944,0.0
795,0.1,0.25,fission,3.344154846921659,1.0
795,0.1,0.25,stability,7.4616994258432126,1.0
795,0.2,0.25,oracle,3.5039577129054815,
795,0.2,0.25,naive,2.5631031310892007,0.0
795,0.2,0.25,fission,2.590981531776621,1.0
795,0.2,0.25,stability,6.944924919738268,1.0
795,0.3,0.25,oracle,4.493631893177479,
795,0.3,0.25,naive,2.0728667789875797,0.0
795,0.3,0.25,fission,2.073009403170055,0.0
795,0.3,0.25,stability,6.622525464336059,1.0
795,0.4,0.25,oracle,0.276433976155282,
795,0.4,0.25,naive,1.6832424671458286,1.0
795,0.4,0.25,fission,1.683242467147974,1.0
795,0.4,0.25,stability,6.383312526783014,1.0
795,0.5,0.25,oracle,4.930418269845081,
795,0.5,0.25,naive,1.3489795003921632,0.0
795,0.5,0.25,fission,1.366693146339598,0.0
795,0.5,0.25,stability,6.191094146901953,1.0
795,0.6,0.25,oracle,3.7358114633800805,
795,0.6,0.25,naive,1.0488010254160813,0.0
795,0.6,0.25,fission,1.0488010273959163,0.0
795,0.6,0.25,stability,6.029318873429656,1.0
795,0.7,0.25,oracle,4.493631893177479,
795,0.7,0.25,naive,0.7706409328151356,0.0
795,0.7,0.25,fission,0.7771761707855878,0.0
795,0.7,0.25,stability,5.88897198354983,1.0
795,0.8,0.25,oracle,3.3514364952175137,
795,0.8,0.25,naive,0.5066942062715993,0.0
795,0.8,0.25,fission,0.5106999603651773,0.0
795,0.8,0.25,stability,5.764577992445349,1.0
795,0.9,0.25,oracle,4.56087880836431,
795,0.9,0.25,naive,0.25132269371014804,0.0
795,0.9,0.25,fission,0.25193458658946,0.0
795,0.9,0.25,stability,5.652551489885042,1.0
796,0.0125,0.25,oracle,1.2043859956860565,
796,0.0125,0.25,naive,4.995410948824748,1.0
796,0.0125,0.25,fission,4.9961930834071735,1.0
796,0.0125,0.25,stability,8.815036000078067,1.0
796,0.025,0.25,oracle,0.7942128291903684,
796,0.025,0.25,naive,4.482805455209894,1.0
796,0.025,0.25,fission,4.52534401682213,1.0
796,0.025,0.25,stability,8.391122661459386,1.0
796,0.05,0.25,oracle,0.21014101416373113,
796,0.05,0.25,naive,3.919927969080108,1.0
796,0.05,0.25,fission,3.9217564615266403,1.0
796,0.05,0.25,stability,7.942012015311764,1.0
796,0.075,0.25,oracle,1.6487036049227404,
796,0.075,0.25,naive,3.560928683384051,1.0
796,0.075,0.25,fission,3.560928686533253,1.0
796,0.075,0.25,stability,7.6651237885872625,1.0
796,0.1,0.25,oracle,1.2476046612312974,
796,0.1,0.25,naive,3.2897072539029444,1.0
796,0.1,0.25,fission,3.2897072630720925,1.0
796,0.1,0.25,stability,7.4616994258432126,1.0
796,0.2,0.25,oracle,0.2928516069431037,
796,0.2,0.25,naive,2.5631031310892007,1.0
796,0.2,0.25,fission,2.563103380646243,1.0
796,0.2,0.25,stability,6.944924919738268,1.0
796,0.3,0.25,oracle,0.3892220492950388,
796,0.3,0.25,naive,2.0728667789875797,1.0
796,0.3,0.25,fission,2.0728667791333364,1.0
796,0.3,0.25,stability,6.622525464336059,1.0
796,0.4,0.25,oracle,2.6312836719244928,
796,0.4,0.25,naive,1.6832424671458286,0.0
796,0.4,0.25,fission,1.684825328304373,1.0
796,0.4,0.25,stability,6.383312526783014,1.0
796,0.5,0.25,oracle,2.108468915792669,
796,0.5,0.25,naive,1.3489795003921636,0.0
796,0.5,0.25,fission,1.348979500396822,0.0
796,0.5,0.25,stability,6.191094146901953,1.0
796,0.6,0.25,oracle,2.1335395906596495,
796,0.6,0.25,naive,1.0488010254160813,0.0
796,0.6,0.25,fission,1.048859840174504,1.0
796,0.6,0.25,stability,6.029318873429656,1.0
796,0.7,0.25,oracle,1.6487036049227404,
796,0.7,0.25,naive,0.7706409328151353,0.0
796,0.7,0.25,fission,0.7706687026197986,1.0
796,0.7,0.25,stability,5.888971983549831,1.0
796,0.8,0.25,oracle,0.782010017979979,
796,0.8,0.25,naive,0.5066942062715994,0.0
796,0.8,0.25,fission,0.5066944929296663,0.0
796,0.8,0.25,stability,5.764577992445349,1.0
796,0.9,0.25,oracle,5.644945102208159,
796,0.9,0.25,naive,0.25132269371014804,0.0
796,0.9,0.25,fission,0.2513515651843692,0.0
796,0.9,0.25,stability,5.652551489885042,1.0
797,0.0125,0.25,oracle,2.8496985549090716,
797,0.0125,0.25,naive,4.995410948824748,1.0
797,0.0125,0.25,fission,4.997384467742728,1.0
797,0.0125,0.25,stability,8.815036000078067,1.0
797,0.025,0.25,oracle,0.3949559515873072,
797,0.025,0.25,naive,4.482805455209894,1.0
797,0.025,0.25,fission,4.482820985487071,1.0
797,0.025,0.25,stability,8.391122661459386,1.0
797,0.05,0.25,oracle,3.1139275644836877,
797,0.05,0.25,naive,3.919927969080108,1.0
797,0.05,0.25,fission,3.9516698299569626,1.0
797,0.05,0.25,stability,7.942012015311764,1.0
797,0.075,0.25,oracle,2.202759074969799,
797,0.075,0.25,naive,3.560928683384051,1.0
797,0.075,0.25,fission,3.56134827444897,1.0
797,0.075,0.25,stability,7.665123788587263,1.0
797,0.1,0.25,oracle,0.49155528157059253,
797,0.1,0.25,naive,3.2897072539029444,1.0
797,0.1,0.25,fission,3.289708349597864,1.0
797,0.1,0.25,stability,7.4616994258432126,1.0
797,0.2,0.25,oracle,0.08415878470364313,
797,0.2,0.25,naive,2.5631031310892007,1.0
797,0.2,0.25,fission,2.563103132895784,1.0
797,0.2,0.25,stability,6.944924919738268,1.0
797,0.3,0.25,oracle,1.4628519610271935,
797,0.3,0.25,naive,2.0728667789875797,1.0
797,0.3,0.25,fission,2.0729808376797765,1.0
797,0.3,0.25,stability,6.622525464336059,1.0
797,0.4,0.25,oracle,2.8496985549090716,
797,0.4,0.25,naive,1.6832424671458286,0.0
797,0.4,0.25,fission,1.6832534358668925,1.0
797,0.4,0.25,stability,6.383312526783014,1.0
797,0.5,0.25,oracle,0.49155528157059253,
797,0.5,0.25,naive,1.3489795003921634,1.0
797,0.5,0.25,fission,1.348981403465339,0.0
797,0.5,0.25,stability,6.191094146901953,1.0
797,0.6,0.25,oracle,0.110231722425744,
797,0.6,0.25,naive,1.0488010254160813,1.0
797,0.6,0.25,fission,1.0488026698210569,0.0
797,0.6,0.25,stability,6.029318873429656,1.0
797,0.7,0.25,oracle,2.983769456303994,
797,0.7,0.25,naive,0.7706409328151356,0.0
797,0.7,0.25,fission,0.7709186679088998,0.0
797,0.7,0.25,stability,5.888971983549831,1.0
797,0.8,0.25,oracle,3.637222008508069,
797,0.8,0.25,naive,0.5066942062715996,0.0
797,0.8,0.25,fission,0.5672190103760805,0.0
797,0.8,0.25,stability,5.764577992445349,1.0
797,0.9,0.25,oracle,0.11807611652238324,
797,0.9,0.25,naive,0.2513226937101483,1.0
797,0.9,0.25,fission,0.25132269383398254,0.0
797,0.9,0.25,stability,5.652551489885042,1.0
798,0.0125,0.25,oracle,0.9214601170067432,
798,0.0125,0.25,naive,4.995410948824748,1.0
798,0.0125,0.25,fission,4.995410963114232,1.0
798,0.0125,0.25,stability,8.815036000078067,1.0
798,0.025,0.25,oracle,1.1392051371658918,
798,0.025,0.25,naive,4.482805455209894,1.0
798,0.025,0.25,fission,4.482805455210729,1.0
798,0.025,0.25,stability,8.391122661459386,1.0
798,0.05,0.25,oracle,0.3067892407503646,
798,0.05,0.25,naive,3.919927969080108,1.0
798,0.05,0.25,fission,3.919927969080657,1.0
798,0.05,0.25,stability,7.942012015311764,1.0
798,0.075,0.25,oracle,1.7308634164580154,
798,0.075,0.25,naive,3.560928683384051,1.0
798,0.075,0.25,fission,3.560937524144088,1.0
798,0.075,0.25,stability,7.665123788587263,1.0
798,0.1,0.25,oracle,0.6649821297139553,
798,0.1,0.25,naive,3.2897072539029444,1.0
798,0.1,0.25,fission,3.3526705533107144,1.0
798,0.1,0.25,stability,7.4616994258432126,1.0
798,0.2,0.25,oracle,3.5167722881264134,
798,0.2,0.25,naive,2.5631031310892007,0.0
798,0.2,0.25,fission,2.5631059600834574,0.0
798,0.2,0.25,stability,6.944924919738268,1.0
798,0.3,0.25,oracle,0.868260769261269,
798,0.3,0.25,naive,2.0728667789875797,1.0
798,0.3,0.25,fission,2.075131917939081,1.0
798,0.3,0.25,stability,6.622525464336059,1.0
798,0.4,0.25,oracle,1.7308634164580154,
798,0.4,0.25,naive,1.6832424671458286,0.0
798,0.4,0.25,fission,1.6930805302612169,1.0
798,0.4,0.25,stability,6.383312526783014,1.0
798,0.5,0.25,oracle,1.5523764919152703,
798,0.5,0.25,naive,1.3489795003921634,0.0
798,0.5,0.25,fission,1.351601860067193,1.0
798,0.5,0.25,stability,6.191094146901953,1.0
798,0.6,0.25,oracle,2.8053120952004296,
798,0.6,0.25,naive,1.0488010254160813,0.0
798,0.6,0.25,fission,1.0603283773561398,0.0
798,0.6,0.25,stability,6.029318873429656,1.0
798,0.7,0.25,oracle,1.6368163006446248,
798,0.7,0.25,naive,0.7706409328151356,0.0
798,0.7,0.25,fission,0.7706411888694604,0.0
798,0.7,0.25,stability,5.888971983549831,1.0
798,0.8,0.25,oracle,0.46408891422935505,
798,0.8,0.25,naive,0.5066942062715994,1.0
798,0.8,0.25,fission,0.5066942067694655,0.0
798,0.8,0.25,stability,5.764577992445349,1.0
798,0.9,0.25,oracle,2.8053120952004296,
798,0.9,0.25,naive,0.2513226937101485,0.0
798,0.9,0.25,fission,0.25132271493487024,0.0
798,0.9,0.25,stability,5.652551489885042,1.0
799,0.0125,0.25,oracle,2.2660367921142752,
799,0.0125,0.25,naive,4.995410948824748,1.0
799,0.0125,0.25,fission,5.027054572026885,1.0
799,0.0125,0.25,stability,8.815036000078067,1.0
799,0.025,0.25,oracle,0.09709053759335858,
799,0.025,0.25,naive,4.482805455209894,1.0
799,0.025,0.25,fission,4.482850350707193,1.0
799,0.025,0.25,stability,8.391122661459386,1.0
799,0.05,0.25,oracle,0.09709053759335858,
799,0.05,0.25,naive,3.919927969080108,1.0
799,0.05,0.25,fission,3.92064041072388,1.0
799,0.05,0.25,stability,7.942012015311764,1.0
799,0.075,0.25,oracle,3.7621491501728253,
799,0.075,0.25,naive,3.560928683384051,0.0
799,0.075,0.25,fission,3.5613239232552116,1.0
799,0.075,0.25,stability,7.665123788587263,1.0
799,0.1,0.25,oracle,2.36045419327135,
799,0.1,0.25,naive,3.289707253902945,1.0
799,0.1,0.25,fission,3.2897072563657304,0.0
799,0.1,0.25,stability,7.4616994258432126,1.0
799,0.2,0.25,oracle,2.3176344776437623,
799,0.2,0.25,naive,2.5631031310892007,1.0
799,0.2,0.25,fission,2.5700487793239777,1.0
799,0.2,0.25,stability,6.944924919738268,1.0
799,0.3,0.25,oracle,0.85176962770224,
799,0.3,0.25,naive,2.0728667789875797,1.0
799,0.3,0.25,fission,2.0729165865056682,1.0
799,0.3,0.25,stability,6.622525464336059,1.0
799,0.4,0.25,oracle,2.7010978014630553,
799,0.4,0.25,naive,1.6832424671458288,0.0
799,0.4,0.25,fission,1.7148153670852633,1.0
799,0.4,0.25,stability,6.383312526783014,1.0
799,0.5,0.25,oracle,3.9051261222445004,
799,0.5,0.25,naive,1.3489795003921636,0.0
799,0.5,0.25,fission,1.3522038139562493,0.0
799,0.5,0.25,stability,6.191094146901953,1.0
799,0.6,0.25,oracle,4.402842185774783,
799,0.6,0.25,naive,1.0488010254160816,0.0
799,0.6,0.25,fission,1.3130634248876305,0.0
799,0.6,0.25,stability,6.029318873429656,1.0
799,0.7,0.25,oracle,0.85176962770224,
799,0.7,0.25,naive,0.7706409328151356,0.0
799,0.7,0.25,fission,0.770640932815329,0.0
799,0.7,0.25,stability,5.888971983549831,1.0
799,0.8,0.25,oracle,0.2785092069777632,
799,0.8,0.25,naive,0.5066942062715994,1.0
799,0.8,0.25,fission,0.506741472625143,0.0
799,0.8,0.25,stability,5.764577992445349,1.0
799,0.9,0.25,oracle,0.4240730422382125,
799,0.9,0.25,naive,0.25132269371014837,0.0
799,0.9,0.25,fission,0.25132269397964135,0.0
799,0.9,0.25,stability,5.652551489885042,1.0
800,0.0125,0.25,oracle,0.8883284865593277,
800,0.0125,0.25,naive,4.995410948824748,1.0
800,0.0125,0.25,fission,5.00178789148821,1.0
800,0.0125,0.25,stability,8.815036000078067,1.0
800,0.025,0.25,oracle,2.875006995103878,
800,0.025,0.25,naive,4.482805455209894,1.0
800,0.025,0.25,fission,4.5214660254948065,1.0
800,0.025,0.25,stability,8.391122661459386,1.0
800,0.05,0.25,oracle,1.5921038940888665,
800,0.05,0.25,naive,3.919927969080108,1.0
800,0.05,0.25,fission,3.9199298293367617,1.0
800,0.05,0.25,stability,7.942012015311764,1.0
800,0.075,0.25,oracle,2.5727748687773038,
800,0.075,0.25,naive,3.560928683384051,1.0
800,0.075,0.25,fission,3.560931698870963,1.0
800,0.075,0.25,stability,7.665123788587263,1.0
800,0.1,0.25,oracle,3.0144091158092188,
800,0.1,0.25,naive,3.289707253902945,1.0
800,0.1,0.25,fission,3.3032817722404486,1.0
800,0.1,0.25,stability,7.4616994258432126,1.0
800,0.2,0.25,oracle,0.4104630003448172,
800,0.2,0.25,naive,2.5631031310892007,1.0
800,0.2,0.25,fission,2.563103150937811,1.0
800,0.2,0.25,stability,6.944924919738268,1.0
800,0.3,0.25,oracle,2.556602234291871,
800,0.3,0.25,naive,2.0728667789875797,0.0
800,0.3,0.25,fission,2.072869847283105,1.0
800,0.3,0.25,stability,6.622525464336059,1.0
800,0.4,0.25,oracle,1.2628365664817995,
800,0.4,0.25,naive,1.6832424671458286,1.0
800,0.4,0.25,fission,1.6912518365951366,1.0
800,0.4,0.25,stability,6.383312526783014,1.0
800,0.5,0.25,oracle,1.361833507589157,
800,0.5,0.25,naive,1.3489795003921634,0.0
800,0.5,0.25,fission,1.3490117649681916,1.0
800,0.5,0.25,stability,6.191094146901953,1.0
800,0.6,0.25,oracle,0.18677134798838413,
800,0.6,0.25,naive,1.0488010254160813,1.0
800,0.6,0.25,fission,1.04880102542002,0.0
800,0.6,0.25,stability,6.029318873429656,1.0
800,0.7,0.25,oracle,1.6840249650486152,
800,0.7,0.25,naive,0.7706409328151356,0.0
